station_id,day_of_week,hour,utilization_rate
877bdb5fe8,Friday,19,6.0
877bdb5fe8,Friday,20,6.0
877bdb5fe8,Friday,21,6.0
877bdb5fe8,Friday,22,6.0
877bdb5fe8,Friday,23,4.0
877bdb5fe8,Saturday,0,4.0
877bdb5fe8,Saturday,1,4.0
877bdb5fe8,Saturday,2,4.0
877bdb5fe8,Saturday,3,4.0
877bdb5fe8,Saturday,4,4.0
877bdb5fe8,Saturday,5,4.0
877bdb5fe8,Saturday,6,4.0
877bdb5fe8,Saturday,7,4.0
877bdb5fe8,Saturday,8,6.0
877bdb5fe8,Saturday,9,6.0
877bdb5fe8,Saturday,10,10.0
877bdb5fe8,Saturday,11,12.0
877bdb5fe8,Saturday,12,10.0
877bdb5fe8,Saturday,13,10.0
877bdb5fe8,Saturday,14,8.0
877bdb5fe8,Saturday,15,10.0
877bdb5fe8,Saturday,16,10.0
877bdb5fe8,Saturday,17,10.0
877bdb5fe8,Saturday,18,10.0
877bdb5fe8,Saturday,19,14.0
877bdb5fe8,Saturday,20,6.0
877bdb5fe8,Saturday,21,6.0
877bdb5fe8,Saturday,22,6.0
877bdb5fe8,Saturday,23,8.0
877bdb5fe8,Sunday,0,6.0
877bdb5fe8,Sunday,1,6.0
877bdb5fe8,Sunday,2,6.0
877bdb5fe8,Sunday,3,6.0
877bdb5fe8,Sunday,4,6.0
877bdb5fe8,Sunday,5,6.0
877bdb5fe8,Sunday,6,6.0
877bdb5fe8,Sunday,7,6.0
877bdb5fe8,Sunday,8,6.0
877bdb5fe8,Sunday,9,4.0
877bdb5fe8,Sunday,10,0.0
877bdb5fe8,Sunday,11,2.0
877bdb5fe8,Sunday,12,6.0
877bdb5fe8,Sunday,13,2.0
877bdb5fe8,Sunday,14,2.0
877bdb5fe8,Sunday,15,4.0
877bdb5fe8,Sunday,16,6.0
877bdb5fe8,Sunday,17,6.0
877bdb5fe8,Sunday,18,6.0
877bdb5fe8,Sunday,19,6.0
877bdb5fe8,Sunday,20,6.0
877bdb5fe8,Sunday,21,6.0
877bdb5fe8,Sunday,22,6.0
877bdb5fe8,Sunday,23,6.0
87adf1b6d0,Monday,0,0.0
87adf1b6d0,Monday,1,0.0
87adf1b6d0,Monday,2,0.0
